borsa,ticker,data,open,close,Giornaliero
Nikkei 225 (Giappone via ETF),EWJ,11/03/2025,+ACI-68,48+ACI-,+ACI-68,26+ACI-,+ACI-+AC0-0,32+ACI-
Nikkei 225 (Giappone via ETF),EWJ,12/03/2025,+ACI-69,27+ACI-,+ACI-69,52+ACI-,+ACI-0,36+ACI-
Nikkei 225 (Giappone via ETF),EWJ,13/03/2025,+ACI-69,37+ACI-,+ACI-69,26+ACI-,+ACI-+AC0-0,16+ACI-
Nikkei 225 (Giappone via ETF),EWJ,14/03/2025,+ACI-69,86+ACI-,+ACI-70,35+ACI-,+ACI-0,70+ACI-
Nikkei 225 (Giappone via ETF),EWJ,17/03/2025,+ACI-70,66+ACI-,+ACI-71,09+ACI-,+ACI-0,61+ACI-
Nikkei 225 (Giappone via ETF),EWJ,18/03/2025,+ACI-70,67+ACI-,+ACI-70,89+ACI-,+ACI-0,31+ACI-
Nikkei 225 (Giappone via ETF),EWJ,19/03/2025,+ACI-71,01+ACI-,+ACI-71,70+ACI-,+ACI-0,97+ACI-
Nikkei 225 (Giappone via ETF),EWJ,20/03/2025,+ACI-70,77+ACI-,+ACI-71,32+ACI-,+ACI-0,78+ACI-
Nikkei 225 (Giappone via ETF),EWJ,21/03/2025,+ACI-71,16+ACI-,+ACI-71,33+ACI-,+ACI-0,24+ACI-
Nikkei 225 (Giappone via ETF),EWJ,24/03/2025,+ACI-71,11+ACI-,+ACI-71,17+ACI-,+ACI-0,08+ACI-
Nikkei 225 (Giappone via ETF),EWJ,25/03/2025,+ACI-71,29+ACI-,+ACI-71,68+ACI-,+ACI-0,55+ACI-
Nikkei 225 (Giappone via ETF),EWJ,26/03/2025,+ACI-71,18+ACI-,+ACI-70,75+ACI-,+ACI-+AC0-0,60+ACI-
Nikkei 225 (Giappone via ETF),EWJ,27/03/2025,+ACI-70,73+ACI-,+ACI-70,65+ACI-,+ACI-+AC0-0,11+ACI-
Nikkei 225 (Giappone via ETF),EWJ,28/03/2025,+ACI-69,36+ACI-,+ACI-69,22+ACI-,+ACI-+AC0-0,20+ACI-
Nikkei 225 (Giappone via ETF),EWJ,31/03/2025,+ACI-68,23+ACI-,+ACI-68,56+ACI-,+ACI-0,48+ACI-
Nikkei 225 (Giappone via ETF),EWJ,01/04/2025,+ACI-67,83+ACI-,+ACI-68,20+ACI-,+ACI-0,55+ACI-
Nikkei 225 (Giappone via ETF),EWJ,02/04/2025,+ACI-67,34+ACI-,+ACI-68,22+ACI-,+ACI-1,31+ACI-
Nikkei 225 (Giappone via ETF),EWJ,03/04/2025,+ACI-66,10+ACI-,+ACI-65,41+ACI-,+ACI-+AC0-1,04+ACI-
Nikkei 225 (Giappone via ETF),EWJ,04/04/2025,+ACI-63,09+ACI-,+ACI-61,51+ACI-,+ACI-+AC0-2,50+ACI-
Hang Seng (HK via ETF),EWH,02/01/2025,+ACI-16,47+ACI-,+ACI-16,40+ACI-,+ACI-+AC0-0,43+ACI-
Hang Seng (HK via ETF),EWH,03/01/2025,+ACI-16,49+ACI-,+ACI-16,53+ACI-,+ACI-0,24+ACI-
Hang Seng (HK via ETF),EWH,06/01/2025,+ACI-16,62+ACI-,+ACI-16,47+ACI-,+ACI-+AC0-0,90+ACI-
Hang Seng (HK via ETF),EWH,07/01/2025,+ACI-16,42+ACI-,+ACI-16,28+ACI-,+ACI-+AC0-0,85+ACI-
Hang Seng (HK via ETF),EWH,08/01/2025,+ACI-16,09+ACI-,+ACI-16,10+ACI-,+ACI-0,06+ACI-
Hang Seng (HK via ETF),EWH,10/01/2025,+ACI-15,94+ACI-,+ACI-15,83+ACI-,+ACI-+AC0-0,69+ACI-
Hang Seng (HK via ETF),EWH,13/01/2025,+ACI-15,75+ACI-,+ACI-15,80+ACI-,+ACI-0,32+ACI-
Hang Seng (HK via ETF),EWH,14/01/2025,+ACI-15,92+ACI-,+ACI-15,89+ACI-,+ACI-+AC0-0,19+ACI-
Hang Seng (HK via ETF),EWH,15/01/2025,+ACI-16,02+ACI-,+ACI-16,09+ACI-,+ACI-0,44+ACI-
Hang Seng (HK via ETF),EWH,16/01/2025,+ACI-16,06+ACI-,+ACI-16,12+ACI-,+ACI-0,37+ACI-
Hang Seng (HK via ETF),EWH,17/01/2025,+ACI-16,22+ACI-,+ACI-16,40+ACI-,+ACI-1,11+ACI-
Hang Seng (HK via ETF),EWH,21/01/2025,+ACI-16,46+ACI-,+ACI-16,51+ACI-,+ACI-0,30+ACI-
Hang Seng (HK via ETF),EWH,22/01/2025,+ACI-16,42+ACI-,+ACI-16,39+ACI-,+ACI-+AC0-0,18+ACI-
Hang Seng (HK via ETF),EWH,23/01/2025,+ACI-16,22+ACI-,+ACI-16,30+ACI-,+ACI-0,49+ACI-
Hang Seng (HK via ETF),EWH,24/01/2025,+ACI-16,38+ACI-,+ACI-16,43+ACI-,+ACI-0,31+ACI-
Hang Seng (HK via ETF),EWH,27/01/2025,+ACI-16,48+ACI-,+ACI-16,43+ACI-,+ACI-+AC0-0,30+ACI-
Hang Seng (HK via ETF),EWH,28/01/2025,+ACI-16,44+ACI-,+ACI-16,51+ACI-,+ACI-0,43+ACI-
Hang Seng (HK via ETF),EWH,29/01/2025,+ACI-16,58+ACI-,+ACI-16,44+ACI-,+ACI-+AC0-0,84+ACI-
Hang Seng (HK via ETF),EWH,30/01/2025,+ACI-16,51+ACI-,+ACI-16,71+ACI-,+ACI-1,21+ACI-
Hang Seng (HK via ETF),EWH,31/01/2025,+ACI-16,71+ACI-,+ACI-16,50+ACI-,+ACI-+AC0-1,26+ACI-
Hang Seng (HK via ETF),EWH,03/02/2025,+ACI-16,27+ACI-,+ACI-16,31+ACI-,+ACI-0,25+ACI-
Hang Seng (HK via ETF),EWH,04/02/2025,+ACI-16,34+ACI-,+ACI-16,46+ACI-,+ACI-0,73+ACI-
Hang Seng (HK via ETF),EWH,05/02/2025,+ACI-16,16+ACI-,+ACI-16,20+ACI-,+ACI-0,25+ACI-
Hang Seng (HK via ETF),EWH,06/02/2025,+ACI-16,29+ACI-,+ACI-16,32+ACI-,+ACI-0,18+ACI-
Hang Seng (HK via ETF),EWH,07/02/2025,+ACI-16,32+ACI-,+ACI-16,21+ACI-,+ACI-+AC0-0,67+ACI-
Hang Seng (HK via ETF),EWH,10/02/2025,+ACI-16,35+ACI-,+ACI-16,34+ACI-,+ACI-+AC0-0,06+ACI-
Hang Seng (HK via ETF),EWH,11/02/2025,+ACI-16,12+ACI-,+ACI-16,18+ACI-,+ACI-0,37+ACI-
Hang Seng (HK via ETF),EWH,12/02/2025,+ACI-16,44+ACI-,+ACI-16,66+ACI-,+ACI-1,34+ACI-
Hang Seng (HK via ETF),EWH,13/02/2025,+ACI-16,60+ACI-,+ACI-16,83+ACI-,+ACI-1,39+ACI-
Hang Seng (HK via ETF),EWH,14/02/2025,+ACI-16,99+ACI-,+ACI-16,98+ACI-,+ACI-+AC0-0,06+ACI-
Hang Seng (HK via ETF),EWH,18/02/2025,+ACI-16,93+ACI-,+ACI-16,89+ACI-,+ACI-+AC0-0,24+ACI-
Hang Seng (HK via ETF),EWH,19/02/2025,+ACI-16,87+ACI-,+ACI-16,91+ACI-,+ACI-0,24+ACI-
Hang Seng (HK via ETF),EWH,20/02/2025,+ACI-16,95+ACI-,+ACI-16,99+ACI-,+ACI-0,24+ACI-
Hang Seng (HK via ETF),EWH,21/02/2025,+ACI-17,32+ACI-,+ACI-17,19+ACI-,+ACI-+AC0-0,75+ACI-
Hang Seng (HK via ETF),EWH,24/02/2025,+ACI-17,35+ACI-,+ACI-17,22+ACI-,+ACI-+AC0-0,75+ACI-
Hang Seng (HK via ETF),EWH,25/02/2025,+ACI-17,34+ACI-,+ACI-17,38+ACI-,+ACI-0,23+ACI-
Hang Seng (HK via ETF),EWH,26/02/2025,+ACI-17,63+ACI-,+ACI-17,65+ACI-,+ACI-0,11+ACI-
Hang Seng (HK via ETF),EWH,27/02/2025,+ACI-17,76+ACI-,+ACI-17,65+ACI-,+ACI-+AC0-0,62+ACI-
Hang Seng (HK via ETF),EWH,28/02/2025,+ACI-17,45+ACI-,+ACI-17,59+ACI-,+ACI-0,80+ACI-
Hang Seng (HK via ETF),EWH,03/03/2025,+ACI-17,54+ACI-,+ACI-17,31+ACI-,+ACI-+AC0-1,31+ACI-
Hang Seng (HK via ETF),EWH,04/03/2025,+ACI-17,47+ACI-,+ACI-17,55+ACI-,+ACI-0,46+ACI-
Hang Seng (HK via ETF),EWH,05/03/2025,+ACI-17,99+ACI-,+ACI-18,18+ACI-,+ACI-1,06+ACI-
Hang Seng (HK via ETF),EWH,06/03/2025,+ACI-18,41+ACI-,+ACI-18,34+ACI-,+ACI-+AC0-0,38+ACI-
Hang Seng (HK via ETF),EWH,07/03/2025,+ACI-18,23+ACI-,+ACI-18,31+ACI-,+ACI-0,44+ACI-
Hang Seng (HK via ETF),EWH,10/03/2025,+ACI-18,08+ACI-,+ACI-17,95+ACI-,+ACI-+AC0-0,72+ACI-
Hang Seng (HK via ETF),EWH,11/03/2025,+ACI-18,27+ACI-,+ACI-18,11+ACI-,+ACI-+AC0-0,88+ACI-
Hang Seng (HK via ETF),EWH,12/03/2025,+ACI-18,28+ACI-,+ACI-18,21+ACI-,+ACI-+AC0-0,38+ACI-
Hang Seng (HK via ETF),EWH,13/03/2025,+ACI-18,08+ACI-,+ACI-18,17+ACI-,+ACI-0,50+ACI-
Hang Seng (HK via ETF),EWH,14/03/2025,+ACI-18,10+ACI-,+ACI-18,15+ACI-,+ACI-0,28+ACI-
Hang Seng (HK via ETF),EWH,17/03/2025,+ACI-18,25+ACI-,+ACI-18,39+ACI-,+ACI-0,77+ACI-
Hang Seng (HK via ETF),EWH,18/03/2025,+ACI-18,30+ACI-,+ACI-18,22+ACI-,+ACI-+AC0-0,44+ACI-
Hang Seng (HK via ETF),EWH,19/03/2025,+ACI-18,47+ACI-,+ACI-18,37+ACI-,+ACI-+AC0-0,54+ACI-
Hang Seng (HK via ETF),EWH,20/03/2025,+ACI-18,06+ACI-,+ACI-18,02+ACI-,+ACI-+AC0-0,22+ACI-
Hang Seng (HK via ETF),EWH,21/03/2025,+ACI-17,76+ACI-,+ACI-17,84+ACI-,+ACI-0,45+ACI-
Hang Seng (HK via ETF),EWH,24/03/2025,+ACI-17,78+ACI-,+ACI-17,74+ACI-,+ACI-+AC0-0,22+ACI-
Hang Seng (HK via ETF),EWH,25/03/2025,+ACI-17,73+ACI-,+ACI-17,69+ACI-,+ACI-+AC0-0,23+ACI-
Hang Seng (HK via ETF),EWH,26/03/2025,+ACI-17,69+ACI-,+ACI-17,57+ACI-,+ACI-+AC0-0,68+ACI-
Hang Seng (HK via ETF),EWH,27/03/2025,+ACI-17,80+ACI-,+ACI-17,81+ACI-,+ACI-0,06+ACI-
Hang Seng (HK via ETF),EWH,28/03/2025,+ACI-17,65+ACI-,+ACI-17,56+ACI-,+ACI-+AC0-0,51+ACI-
Hang Seng (HK via ETF),EWH,31/03/2025,+ACI-17,40+ACI-,+ACI-17,51+ACI-,+ACI-0,63+ACI-
Hang Seng (HK via ETF),EWH,01/04/2025,+ACI-17,60+ACI-,+ACI-17,74+ACI-,+ACI-0,80+ACI-
Hang Seng (HK via ETF),EWH,02/04/2025,+ACI-17,76+ACI-,+ACI-17,79+ACI-,+ACI-0,17+ACI-
Hang Seng (HK via ETF),EWH,03/04/2025,+ACI-17,48+ACI-,+ACI-17,48+ACI-,+ACI-0,00+ACI-
Hang Seng (HK via ETF),EWH,04/04/2025,+ACI-16,66+ACI-,+ACI-16,38+ACI-,+ACI-+AC0-1,68+ACI-
FTSE 100 (UK via ETF),EWU,02/01/2025,+ACI-33,95+ACI-,+ACI-33,82+ACI-,+ACI-+AC0-0,38+ACI-
FTSE 100 (UK via ETF),EWU,03/01/2025,+ACI-34,04+ACI-,+ACI-33,97+ACI-,+ACI-+AC0-0,21+ACI-
FTSE 100 (UK via ETF),EWU,06/01/2025,+ACI-34,09+ACI-,+ACI-34,13+ACI-,+ACI-0,12+ACI-
FTSE 100 (UK via ETF),EWU,07/01/2025,+ACI-34,29+ACI-,+ACI-34,16+ACI-,+ACI-+AC0-0,38+ACI-
FTSE 100 (UK via ETF),EWU,08/01/2025,+ACI-33,74+ACI-,+ACI-33,97+ACI-,+ACI-0,68+ACI-
FTSE 100 (UK via ETF),EWU,10/01/2025,+ACI-33,80+ACI-,+ACI-33,49+ACI-,+ACI-+AC0-0,92+ACI-
FTSE 100 (UK via ETF),EWU,13/01/2025,+ACI-33,07+ACI-,+ACI-33,39+ACI-,+ACI-0,97+ACI-
FTSE 100 (UK via ETF),EWU,14/01/2025,+ACI-33,27+ACI-,+ACI-33,37+ACI-,+ACI-0,30+ACI-
FTSE 100 (UK via ETF),EWU,15/01/2025,+ACI-33,82+ACI-,+ACI-33,90+ACI-,+ACI-0,24+ACI-
FTSE 100 (UK via ETF),EWU,16/01/2025,+ACI-33,96+ACI-,+ACI-34,28+ACI-,+ACI-0,94+ACI-
FTSE 100 (UK via ETF),EWU,17/01/2025,+ACI-34,50+ACI-,+ACI-34,38+ACI-,+ACI-+AC0-0,35+ACI-
FTSE 100 (UK via ETF),EWU,21/01/2025,+ACI-34,88+ACI-,+ACI-35,18+ACI-,+ACI-0,86+ACI-
FTSE 100 (UK via ETF),EWU,22/01/2025,+ACI-35,10+ACI-,+ACI-34,90+ACI-,+ACI-+AC0-0,57+ACI-
FTSE 100 (UK via ETF),EWU,23/01/2025,+ACI-35,14+ACI-,+ACI-35,16+ACI-,+ACI-0,06+ACI-
FTSE 100 (UK via ETF),EWU,24/01/2025,+ACI-35,23+ACI-,+ACI-35,17+ACI-,+ACI-+AC0-0,17+ACI-
FTSE 100 (UK via ETF),EWU,27/01/2025,+ACI-35,26+ACI-,+ACI-35,41+ACI-,+ACI-0,43+ACI-
FTSE 100 (UK via ETF),EWU,28/01/2025,+ACI-35,45+ACI-,+ACI-35,33+ACI-,+ACI-+AC0-0,34+ACI-
FTSE 100 (UK via ETF),EWU,29/01/2025,+ACI-35,30+ACI-,+ACI-35,27+ACI-,+ACI-+AC0-0,08+ACI-
FTSE 100 (UK via ETF),EWU,30/01/2025,+ACI-35,65+ACI-,+ACI-35,79+ACI-,+ACI-0,39+ACI-
FTSE 100 (UK via ETF),EWU,31/01/2025,+ACI-35,78+ACI-,+ACI-35,61+ACI-,+ACI-+AC0-0,48+ACI-
FTSE 100 (UK via ETF),EWU,03/02/2025,+ACI-35,12+ACI-,+ACI-35,28+ACI-,+ACI-0,46+ACI-
FTSE 100 (UK via ETF),EWU,04/02/2025,+ACI-35,43+ACI-,+ACI-35,54+ACI-,+ACI-0,31+ACI-
FTSE 100 (UK via ETF),EWU,05/02/2025,+ACI-35,83+ACI-,+ACI-36,04+ACI-,+ACI-0,59+ACI-
FTSE 100 (UK via ETF),EWU,06/02/2025,+ACI-36,10+ACI-,+ACI-36,06+ACI-,+ACI-+AC0-0,11+ACI-
FTSE 100 (UK via ETF),EWU,07/02/2025,+ACI-36,12+ACI-,+ACI-35,89+ACI-,+ACI-+AC0-0,64+ACI-
FTSE 100 (UK via ETF),EWU,10/02/2025,+ACI-36,11+ACI-,+ACI-36,17+ACI-,+ACI-0,17+ACI-
FTSE 100 (UK via ETF),EWU,11/02/2025,+ACI-36,17+ACI-,+ACI-36,46+ACI-,+ACI-0,80+ACI-
FTSE 100 (UK via ETF),EWU,12/02/2025,+ACI-36,29+ACI-,+ACI-36,57+ACI-,+ACI-0,77+ACI-
FTSE 100 (UK via ETF),EWU,13/02/2025,+ACI-36,37+ACI-,+ACI-36,65+ACI-,+ACI-0,77+ACI-
FTSE 100 (UK via ETF),EWU,14/02/2025,+ACI-36,75+ACI-,+ACI-36,55+ACI-,+ACI-+AC0-0,54+ACI-
FTSE 100 (UK via ETF),EWU,18/02/2025,+ACI-36,86+ACI-,+ACI-36,85+ACI-,+ACI-+AC0-0,03+ACI-
FTSE 100 (UK via ETF),EWU,19/02/2025,+ACI-36,53+ACI-,+ACI-36,64+ACI-,+ACI-0,30+ACI-
FTSE 100 (UK via ETF),EWU,20/02/2025,+ACI-36,56+ACI-,+ACI-36,55+ACI-,+ACI-+AC0-0,03+ACI-
FTSE 100 (UK via ETF),EWU,21/02/2025,+ACI-36,58+ACI-,+ACI-36,36+ACI-,+ACI-+AC0-0,60+ACI-
FTSE 100 (UK via ETF),EWU,24/02/2025,+ACI-36,48+ACI-,+ACI-36,39+ACI-,+ACI-+AC0-0,25+ACI-
FTSE 100 (UK via ETF),EWU,25/02/2025,+ACI-36,83+ACI-,+ACI-36,72+ACI-,+ACI-+AC0-0,30+ACI-
FTSE 100 (UK via ETF),EWU,26/02/2025,+ACI-36,78+ACI-,+ACI-36,75+ACI-,+ACI-+AC0-0,08+ACI-
FTSE 100 (UK via ETF),EWU,27/02/2025,+ACI-36,88+ACI-,+ACI-36,70+ACI-,+ACI-+AC0-0,49+ACI-
FTSE 100 (UK via ETF),EWU,28/02/2025,+ACI-36,99+ACI-,+ACI-37,04+ACI-,+ACI-0,14+ACI-
FTSE 100 (UK via ETF),EWU,03/03/2025,+ACI-37,63+ACI-,+ACI-37,42+ACI-,+ACI-+AC0-0,56+ACI-
FTSE 100 (UK via ETF),EWU,04/03/2025,+ACI-37,33+ACI-,+ACI-37,55+ACI-,+ACI-0,59+ACI-
FTSE 100 (UK via ETF),EWU,05/03/2025,+ACI-37,63+ACI-,+ACI-37,92+ACI-,+ACI-0,77+ACI-
FTSE 100 (UK via ETF),EWU,06/03/2025,+ACI-37,29+ACI-,+ACI-37,25+ACI-,+ACI-+AC0-0,11+ACI-
FTSE 100 (UK via ETF),EWU,07/03/2025,+ACI-37,46+ACI-,+ACI-37,83+ACI-,+ACI-0,99+ACI-
FTSE 100 (UK via ETF),EWU,10/03/2025,+ACI-37,28+ACI-,+ACI-37,05+ACI-,+ACI-+AC0-0,62+ACI-
FTSE 100 (UK via ETF),EWU,11/03/2025,+ACI-37,02+ACI-,+ACI-36,96+ACI-,+ACI-+AC0-0,16+ACI-
FTSE 100 (UK via ETF),EWU,12/03/2025,+ACI-37,03+ACI-,+ACI-37,12+ACI-,+ACI-0,24+ACI-
FTSE 100 (UK via ETF),EWU,13/03/2025,+ACI-37,07+ACI-,+ACI-37,13+ACI-,+ACI-0,16+ACI-
FTSE 100 (UK via ETF),EWU,14/03/2025,+ACI-37,32+ACI-,+ACI-37,71+ACI-,+ACI-1,05+ACI-
FTSE 100 (UK via ETF),EWU,17/03/2025,+ACI-37,70+ACI-,+ACI-37,97+ACI-,+ACI-0,72+ACI-
FTSE 100 (UK via ETF),EWU,18/03/2025,+ACI-37,95+ACI-,+ACI-37,95+ACI-,+ACI-0,00+ACI-
FTSE 100 (UK via ETF),EWU,19/03/2025,+ACI-37,84+ACI-,+ACI-37,99+ACI-,+ACI-0,40+ACI-
FTSE 100 (UK via ETF),EWU,20/03/2025,+ACI-37,74+ACI-,+ACI-37,88+ACI-,+ACI-0,37+ACI-
FTSE 100 (UK via ETF),EWU,21/03/2025,+ACI-37,51+ACI-,+ACI-37,53+ACI-,+ACI-0,05+ACI-
FTSE 100 (UK via ETF),EWU,24/03/2025,+ACI-37,54+ACI-,+ACI-37,53+ACI-,+ACI-+AC0-0,03+ACI-
FTSE 100 (UK via ETF),EWU,25/03/2025,+ACI-37,80+ACI-,+ACI-37,64+ACI-,+ACI-+AC0-0,42+ACI-
FTSE 100 (UK via ETF),EWU,26/03/2025,+ACI-37,52+ACI-,+ACI-37,51+ACI-,+ACI-+AC0-0,03+ACI-
FTSE 100 (UK via ETF),EWU,27/03/2025,+ACI-37,46+ACI-,+ACI-37,66+ACI-,+ACI-0,53+ACI-
FTSE 100 (UK via ETF),EWU,28/03/2025,+ACI-37,79+ACI-,+ACI-37,59+ACI-,+ACI-+AC0-0,53+ACI-
FTSE 100 (UK via ETF),EWU,31/03/2025,+ACI-37,18+ACI-,+ACI-37,47+ACI-,+ACI-0,78+ACI-
FTSE 100 (UK via ETF),EWU,01/04/2025,+ACI-37,46+ACI-,+ACI-37,44+ACI-,+ACI-+AC0-0,05+ACI-
FTSE 100 (UK via ETF),EWU,02/04/2025,+ACI-37,31+ACI-,+ACI-37,61+ACI-,+ACI-0,80+ACI-
FTSE 100 (UK via ETF),EWU,03/04/2025,+ACI-37,55+ACI-,+ACI-37,28+ACI-,+ACI-+AC0-0,72+ACI-
FTSE 100 (UK via ETF),EWU,04/04/2025,+ACI-35,70+ACI-,+ACI-34,62+ACI-,+ACI-+AC0-3,03+ACI-
DAX (Francoforte),DAX,02/01/2025,+ACI-33,29+ACI-,+ACI-33,13+ACI-,+ACI-+AC0-0,48+ACI-
DAX (Francoforte),DAX,03/01/2025,+ACI-33,25+ACI-,+ACI-33,22+ACI-,+ACI-+AC0-0,10+ACI-
DAX (Francoforte),DAX,06/01/2025,+ACI-33,67+ACI-,+ACI-33,91+ACI-,+ACI-0,71+ACI-
DAX (Francoforte),DAX,07/01/2025,+ACI-34,26+ACI-,+ACI-34,06+ACI-,+ACI-+AC0-0,58+ACI-
DAX (Francoforte),DAX,08/01/2025,+ACI-33,81+ACI-,+ACI-34,05+ACI-,+ACI-0,72+ACI-
DAX (Francoforte),DAX,10/01/2025,+ACI-33,85+ACI-,+ACI-33,57+ACI-,+ACI-+AC0-0,83+ACI-
DAX (Francoforte),DAX,13/01/2025,+ACI-33,01+ACI-,+ACI-33,47+ACI-,+ACI-1,39+ACI-
DAX (Francoforte),DAX,14/01/2025,+ACI-33,82+ACI-,+ACI-33,97+ACI-,+ACI-0,44+ACI-
DAX (Francoforte),DAX,15/01/2025,+ACI-34,53+ACI-,+ACI-34,53+ACI-,+ACI-0,00+ACI-
DAX (Francoforte),DAX,16/01/2025,+ACI-34,47+ACI-,+ACI-34,60+ACI-,+ACI-0,38+ACI-
DAX (Francoforte),DAX,17/01/2025,+ACI-34,74+ACI-,+ACI-34,79+ACI-,+ACI-0,14+ACI-
DAX (Francoforte),DAX,21/01/2025,+ACI-35,55+ACI-,+ACI-35,82+ACI-,+ACI-0,76+ACI-
DAX (Francoforte),DAX,22/01/2025,+ACI-36,07+ACI-,+ACI-35,93+ACI-,+ACI-+AC0-0,39+ACI-
DAX (Francoforte),DAX,23/01/2025,+ACI-36,06+ACI-,+ACI-36,39+ACI-,+ACI-0,92+ACI-
DAX (Francoforte),DAX,24/01/2025,+ACI-36,44+ACI-,+ACI-36,41+ACI-,+ACI-+AC0-0,08+ACI-
DAX (Francoforte),DAX,27/01/2025,+ACI-36,41+ACI-,+ACI-36,41+ACI-,+ACI-0,00+ACI-
DAX (Francoforte),DAX,28/01/2025,+ACI-36,38+ACI-,+ACI-36,31+ACI-,+ACI-+AC0-0,19+ACI-
DAX (Francoforte),DAX,29/01/2025,+ACI-36,51+ACI-,+ACI-36,47+ACI-,+ACI-+AC0-0,11+ACI-
DAX (Francoforte),DAX,30/01/2025,+ACI-36,72+ACI-,+ACI-36,58+ACI-,+ACI-+AC0-0,38+ACI-
DAX (Francoforte),DAX,31/01/2025,+ACI-36,64+ACI-,+ACI-36,30+ACI-,+ACI-+AC0-0,93+ACI-
DAX (Francoforte),DAX,03/02/2025,+ACI-35,48+ACI-,+ACI-35,71+ACI-,+ACI-0,66+ACI-
DAX (Francoforte),DAX,04/02/2025,+ACI-36,01+ACI-,+ACI-36,07+ACI-,+ACI-0,17+ACI-
DAX (Francoforte),DAX,05/02/2025,+ACI-36,30+ACI-,+ACI-36,51+ACI-,+ACI-0,58+ACI-
DAX (Francoforte),DAX,06/02/2025,+ACI-36,73+ACI-,+ACI-36,93+ACI-,+ACI-0,54+ACI-
DAX (Francoforte),DAX,07/02/2025,+ACI-36,93+ACI-,+ACI-36,46+ACI-,+ACI-+AC0-1,27+ACI-
DAX (Francoforte),DAX,10/02/2025,+ACI-36,65+ACI-,+ACI-36,77+ACI-,+ACI-0,33+ACI-
DAX (Francoforte),DAX,11/02/2025,+ACI-36,91+ACI-,+ACI-37,15+ACI-,+ACI-0,65+ACI-
DAX (Francoforte),DAX,12/02/2025,+ACI-37,11+ACI-,+ACI-37,62+ACI-,+ACI-1,37+ACI-
DAX (Francoforte),DAX,13/02/2025,+ACI-38,01+ACI-,+ACI-38,22+ACI-,+ACI-0,54+ACI-
DAX (Francoforte),DAX,14/02/2025,+ACI-38,45+ACI-,+ACI-38,35+ACI-,+ACI-+AC0-0,26+ACI-
DAX (Francoforte),DAX,18/02/2025,+ACI-38,78+ACI-,+ACI-38,80+ACI-,+ACI-0,05+ACI-
DAX (Francoforte),DAX,19/02/2025,+ACI-38,22+ACI-,+ACI-37,96+ACI-,+ACI-+AC0-0,67+ACI-
DAX (Francoforte),DAX,20/02/2025,+ACI-38,18+ACI-,+ACI-38,05+ACI-,+ACI-+AC0-0,34+ACI-
DAX (Francoforte),DAX,21/02/2025,+ACI-38,04+ACI-,+ACI-37,64+ACI-,+ACI-+AC0-1,05+ACI-
DAX (Francoforte),DAX,24/02/2025,+ACI-38,17+ACI-,+ACI-37,88+ACI-,+ACI-+AC0-0,76+ACI-
